suffix,status
NRZ,Allocated
NSA,Allocated
NSB,Available
NSC,Allocated
NSD,Available
NSE,Available
NSF,Available
NSG,Allocated
NSH,Available
NSI,Allocated
NSJ,Available
NSK,Available
NSL,Available
NSM,Available
NSN,Available
NSO,Available
NSP,Allocated
NSQ,Available
NSR,Allocated
NSS,Allocated
NST,Allocated
NSU,Allocated
NSV,Available
NSW,Available
NSX,Available
NSY,Available
NSZ,Available
NTA,Allocated
NTB,Available
NTC,Allocated
NTD,Allocated
NTE,Allocated
NTF,Available
NTG,Allocated
NTH,Allocated
NTI,Allocated
NTJ,Available
NTK,Allocated
NTL,Allocated
NTM,Allocated
NTN,Allocated
NTO,Available
NTP,Allocated
NTQ,Available
NTR,Available
NTS,Allocated
NTT,Allocated
NTU,Available
NTV,Available
NTW,Available
NTX,Available
NTY,Allocated
NTZ,Allocated
NUA,Available
NUB,Available
NUC,Allocated
NUD,Available
NUE,Allocated
NUF,Available
NUG,Allocated
NUH,Available
NUI,Available
NUJ,Available
NUK,Allocated
NUL,Available
NUM,Allocated
NUN,Reserved
NUO,Allocated
NUP,Available
NUQ,Available
NUR,Available
NUS,Available
NUT,Allocated
NUU,Available
NUV,Available
NUW,Available
NUX,Allocated
NUY,Available
NUZ,Allocated
NVA,Available
NVB,Available
NVC,Available
NVD,Available
NVE,Available
NVF,Available
NVG,Available
NVH,Allocated
NVI,Available
NVJ,Allocated
NVK,Available
NVL,Available
NVM,Available
NVN,Available
NVO,Available
NVP,Available
NVQ,Allocated
NVR,Available
NVS,Allocated
NVT,Allocated
NVU,Available
NVV,Available
NVW,Available
NVX,Available
NVY,Allocated
NVZ,Available
NWA,Allocated
NWB,Allocated
NWC,Allocated
NWD,Available
NWE,Allocated
NWF,Allocated
NWG,Allocated
NWH,Allocated
NWI,Allocated
NWJ,Available
NWK,Allocated
NWL,Available
NWM,Allocated
NWN,Available
NWO,Allocated
NWP,Reserved
NWQ,Available
NWR,Allocated
NWS,Available
NWT,Allocated
NWU,Available
NWV,Available
NWW,Allocated
NWX,Available
NWY,Allocated
NWZ,Available
NXA,Available
NXB,Allocated
NXC,Available
NXD,Available
NXE,Available
NXF,Allocated
NXG,Available
NXH,Available
NXI,Available
NXJ,Available
NXK,Available
NXL,Available
NXM,Available
NXN,Available
NXO,Available
NXP,Allocated
NXQ,Available
NXR,Available
NXS,Allocated
NXT,Available
NXU,Available
NXV,Available
NXW,Available
NXX,Available
NXY,Available
NXZ,Available
NYA,Available
NYB,Available
NYC,Allocated
NYD,Available
NYE,Allocated
NYF,Available
NYG,Available
NYH,Available
NYI,Available
NYJ,Available
NYK,Available
NYL,Available
NYM,Available
NYN,Available
NYO,Available
NYP,Allocated
NYQ,Available
NYR,Available
NYS,Available
NYT,Available
NYU,Available
NYV,Available
NYW,Allocated
NYX,Allocated
NYY,Available
NYZ,Available
NZA,Allocated
NZB,Available
NZC,Available
NZD,Available
NZE,Available
NZF,Available
NZG,Available
NZH,Allocated
NZI,Reserved
NZJ,Available
NZK,Available
NZL,Allocated
NZM,Available
NZN,Available
NZO,Allocated
NZP,Available
NZQ,Available
NZR,Allocated
NZS,Available
NZT,Available
NZU,Available
NZV,Available
NZW,Available
NZX,Allocated
NZY,Available
NZZ,Available
OAA,Allocated
OAB,Allocated
OAC,Allocated
OAD,Allocated
OAE,Allocated
OAF,Available
OAG,Available
OAH,Allocated
OAI,Available
OAJ,Available
OAK,Allocated
OAL,Allocated
OAM,Reserved
OAN,Available
OAO,Available
OAP,Allocated
OAQ,Available
OAR,Allocated
OAS,Allocated
OAT,Allocated
OAU,Allocated
OAV,Allocated
OAW,Available
OAX,Available
OAY,Available
OAZ,Available
OBA,Available
OBB,Available
OBC,Allocated
OBD,Available
OBE,Allocated
OBF,Available
OBG,Available
OBH,Available
OBI,Allocated
OBJ,Available
OBK,Allocated
OBL,Allocated
OBM,Available
OBN,Available
OBO,Allocated
OBP,Available
OBQ,Available
OBR,Allocated
OBS,Allocated
OBT,Allocated
OBU,Allocated
OBV,Available
OBW,Allocated
OBX,Available
OBY,Allocated
OBZ,Allocated
OCA,Available
OCB,Allocated
OCC,Allocated
OCD,Allocated
OCE,Available
OCF,Available
OCG,Allocated
OCH,Allocated
OCI,Available
OCJ,Allocated
OCK,Allocated
OCL,Allocated
OCM,Allocated
OCN,Allocated
OCO,Available
OCP,Available
OCQ,Available
OCR,Available
OCS,Allocated
OCT,Allocated
OCU,Available
OCV,Allocated
OCW,Available
OCX,Available
OCY,Available
OCZ,Available
ODA,Available
ODB,Available
ODC,Allocated
ODD,Allocated
ODE,Allocated
ODF,Available
ODG,Available
ODH,Available
ODI,Allocated
ODJ,Available
ODK,Available
ODL,Allocated
ODM,Allocated
ODN,Available
ODO,Available
ODP,Available
ODQ,Available
ODR,Available
ODS,Allocated
ODT,Available
ODU,Available
ODV,Allocated
ODW,Available
ODX,Allocated
ODY,Allocated
ODZ,Available
OEA,Available
OEB,Available
OEC,Available
OED,Allocated
OEE,Available
OEF,Available
OEG,Available
OEH,Available
OEI,Available
OEJ,Available
OEK,Available
OEL,Available
OEM,Available
OEN,Available
OEO,Available
OEP,Available
OEQ,Available
OER,Allocated
OES,Allocated
OET,Allocated
OEU,Available
OEV,Available
OEW,Available
OEX,Available
OEY,Allocated
OEZ,Available
OFA,Allocated
OFB,Available
OFC,Allocated
OFD,Available
OFE,Available
OFF,Available
OFG,Available
OFH,Available
OFI,Allocated
OFJ,Available
OFK,Available
OFL,Allocated
OFM,Allocated
OFN,Available
OFO,Available
OFP,Allocated
OFQ,Available
OFR,Allocated
OFS,Available
OFT,Available
OFU,Available
OFV,Allocated
OFW,Available
OFX,Allocated
OFY,Available
OFZ,Available
OGA,Available
OGB,Available
OGC,Reserved
OGD,Available
OGE,Available
OGF,Available
OGG,Allocated
OGH,Reserved
OGI,Allocated
OGJ,Available
OGK,Available
OGL,Available
OGM,Available
OGN,Available
OGO,Available
OGP,Available
OGQ,Available
OGR,Available
OGS,Allocated
OGT,Available
OGU,Available
OGV,Available
OGW,Available
OGX,Allocated
OGY,Allocated
OGZ,Available
OHA,Available
OHB,Available
OHC,Available
OHD,Available
OHE,Available
OHF,Reserved
OHG,Available
OHH,Available
OHI,Allocated
OHJ,Available
OHK,Available
OHL,Available
OHM,Allocated
OHN,Available
OHO,Available
OHP,Available
OHQ,Available
OHR,Available
OHS,Available
OHT,Available
OHU,Available
OHV,Available
OHW,Available
OHX,Available
OHY,Available
OHZ,Available
OIA,Available
OIB,Available
OIC,Allocated
OID,Available
OIE,Available
OIF,Available
OIG,Available
OIH,Available
OII,Available
OIJ,Available
OIK,Reserved
OIL,Allocated
OIM,Allocated
OIN,Available
OIO,Allocated
OIP,Available
OIQ,Available
OIR,Available
OIS,Available
OIT,Available
OIU,Available
OIV,Available
OIW,Available
OIX,Available
OIY,Available
OIZ,Available
OJA,Available
OJB,Available
OJC,Allocated
OJD,Allocated
OJE,Available
OJF,Available
OJG,Allocated
OJH,Available
OJI,Available
OJJ,Available
OJK,Available
OJL,Available
OJM,Allocated
OJN,Available
OJO,Allocated
OJP,Available
OJQ,Available
OJR,Allocated
OJS,Available
OJT,Available
OJU,Available
OJV,Available
OJW,Available
OJX,Allocated
OJY,Available
OJZ,Available
OKA,Available
OKB,Allocated
OKC,Available
OKD,Available
OKE,Allocated
OKF,Available
OKG,Allocated
OKH,Available
OKI,Available
OKJ,Available
OKK,Allocated
OKL,Allocated
OKM,Available
OKN,Available
OKO,Available
OKP,Available
OKQ,Allocated
OKR,Available
OKS,Allocated
OKT,Allocated
OKU,Available
OKV,Available
OKW,Available
OKX,Available
OKY,Allocated
OKZ,Available
OLA,Allocated
OLB,Available
OLC,Available
OLD,Allocated
OLE,Allocated
OLF,Allocated
OLG,Allocated
OLH,Available
OLI,Allocated
OLJ,Available
OLK,Available
OLL,Available
OLM,Allocated
OLN,Available
OLO,Allocated
OLP,Available
OLQ,Available
OLR,Available
OLS,Allocated
OLT,Allocated
OLU,Available
OLV,Available
OLW,Available
OLX,Available
OLY,Allocated
OLZ,Available
OMA,Allocated
OMB,Allocated
OMC,Allocated
OMD,Allocated
OME,Available
OMF,Available
OMG,Allocated
OMH,Available
OMI,Allocated
OMJ,Available
OMK,Available
OML,Allocated
OMM,Allocated
OMN,Allocated
OMO,Available
OMP,Available
OMQ,Available
OMR,Available
OMS,Allocated
OMT,Allocated
OMU,Available
OMV,Allocated
OMW,Available
OMX,Available
OMY,Allocated
OMZ,Available
ONA,Allocated
ONB,Available
ONC,Available
OND,Allocated
ONE,Allocated
ONF,Available
ONG,Available
ONH,Allocated
ONI,Allocated
ONJ,Available
ONK,Available
ONL,Allocated
ONM,Available
ONN,Allocated
ONO,Allocated
ONP,Allocated
ONQ,Allocated
ONR,Available
ONS,Allocated
ONT,Available
ONU,Available
ONV,Available
ONW,Available
ONX,Allocated
ONY,Allocated
ONZ,Allocated
OOA,Available
OOB,Allocated
OOC,Available
OOD,Allocated
OOE,Available
OOF,Allocated
OOG,Not Allowed
OOH,Allocated
OOI,Available
OOJ,Available
OOK,Available
OOL,Available
OOM,Allocated
OON,Allocated
OOO,Allocated
OOP,Available
OOQ,Available
OOR,Available
OOS,Available
OOT,Allocated
OOU,Available
OOV,Available
OOW,Available
OOX,Allocated
OOY,Available
OOZ,Allocated
OPA,Available
OPB,Available
OPC,Allocated
OPD,Available
OPE,Available
OPF,Available
OPG,Allocated
OPH,Available
OPI,Available
OPJ,Available
OPK,Allocated
OPL,Available
OPM,Allocated
OPN,Available
OPO,Available
OPP,Available
OPQ,Available
OPR,Allocated
OPS,Allocated
OPT,Available
OPU,Available
OPV,Allocated
OPW,Allocated
OPX,Allocated
OPY,Allocated
OPZ,Available
OQA,Available
OQB,Available
OQC,Available
OQD,Available
OQE,Available
OQF,Available
OQG,Available
OQH,Available
OQI,Available
OQJ,Available
OQK,Available
OQL,Available
OQM,Available
OQN,Available
OQO,Available
OQP,Available
OQQ,Available
OQR,Available
OQS,Available
OQT,Available
OQU,Available
OQV,Available
OQW,Available
OQX,Available
OQY,Available
OQZ,Available
ORA,Allocated
ORB,Available
ORC,Allocated
ORD,Allocated
ORE,Allocated
ORF,Allocated
ORG,Allocated
ORH,Allocated
ORI,Allocated
ORJ,Available
ORK,Allocated
ORL,Available
ORM,Allocated
ORN,Allocated
ORO,Allocated
ORP,Available
ORQ,Available
ORR,Allocated
ORS,Allocated
ORT,Available
ORU,Available
ORV,Available
ORW,Available
ORX,Available
ORY,Allocated
ORZ,Available
OSA,Allocated
OSB,Allocated
OSC,Allocated
OSD,Available
OSE,Allocated
OSF,Available
OSG,Allocated
OSH,Allocated
OSI,Allocated
OSJ,Available
OSK,Allocated
OSL,Available
OSM,Allocated
OSN,Available
OSO,Available
OSP,Available
OSQ,Available
OSR,Available
OSS,Available
OST,Reserved
OSU,Available
OSV,Available
OSW,Available
OSX,Allocated
OSY,Allocated
OSZ,Reserved
OTA,Allocated
OTB,Available
OTC,Available
OTD,Available
OTE,Allocated
OTF,Reserved
OTG,Allocated
OTH,Allocated
OTI,Available
OTJ,Available
OTK,Available
OTL,Allocated
OTM,Allocated
OTN,Available
OTO,Allocated
OTP,Available
OTQ,Available
OTR,Available
OTS,Allocated
OTT,Allocated
OTU,Available
OTV,Available
OTW,Available
OTX,Available
OTY,Available
OTZ,Available
OUA,Available
OUB,Available
OUC,Allocated
OUD,Available
OUE,Available
OUF,Allocated
OUG,Available
OUH,Available
OUI,Available
OUJ,Available
OUK,Available
OUL,Available
OUM,Available
OUN,Available
OUO,Available
OUP,Available
OUQ,Available
OUR,Available
OUS,Allocated
OUT,Allocated
OUU,Available
OUV,Available
OUW,Available
OUX,Available
OUY,Available
OUZ,Allocated
OVA,Allocated
OVB,Allocated
OVC,Available
OVD,Allocated
OVE,Allocated
OVF,Available
OVG,Available
OVH,Available
OVI,Allocated
OVJ,Available
OVK,Allocated
OVL,Allocated
OVM,Available
OVN,Available
OVO,Available
OVP,Available
OVQ,Available
OVR,Allocated
OVS,Available
OVT,Available
OVU,Available
OVV,Allocated
OVW,Available
OVX,Available
OVY,Available
OVZ,Available
OWA,Available
OWB,Available
OWC,Available
OWD,Available
OWE,Allocated
OWF,Available
OWG,Available
OWH,Available
OWI,Available
OWJ,Available
OWK,Available
OWL,Allocated
OWM,Available
OWN,Allocated
OWO,Allocated
OWP,Available
OWQ,Available
OWR,Available
OWS,Allocated
OWT,Available
OWU,Available
OWV,Available
OWW,Allocated
OWX,Available
OWY,Available
OWZ,Available
OXA,Available
OXB,Available
OXC,Available
OXD,Allocated
OXE,Allocated
OXF,Available
OXG,Available
OXH,Available
OXI,Available
OXJ,Available
OXK,Available
OXL,Available
OXM,Available
OXN,Available
OXO,Allocated
OXP,Available
OXQ,Available
OXR,Allocated
OXS,Available
OXT,Available
OXU,Available
OXV,Available
OXW,Available
OXX,Allocated
OXY,Reserved
OXZ,Allocated
OYA,Available
OYB,Available
OYC,Available
OYD,Available
OYE,Available
OYF,Available
OYG,Allocated
OYH,Allocated
OYI,Available
OYJ,Available
OYK,Available
OYL,Available
OYM,Available
OYN,Available
OYO,Available
OYP,Available
OYQ,Reserved
OYR,Available
OYS,Available
OYT,Available
OYU,Available
OYV,Available
OYW,Available
OYX,Available
OYY,Available
OYZ,Allocated
OZA,Available
OZB,Available
OZC,Available
OZD,Allocated
OZE,Available
OZF,Available
OZG,Available
OZH,Reserved
OZI,Allocated
OZJ,Allocated
OZK,Available
OZL,Available
OZM,Available
OZN,Available
OZO,Available
OZP,Available
OZQ,Available
OZR,Available
OZS,Available
OZT,Available
OZU,Available
OZV,Available
OZW,Available
OZX,Available
OZY,Allocated
OZZ,Allocated
PAA,Allocated
PAB,Allocated
PAC,Allocated
PAD,Allocated
PAE,Allocated
PAF,Allocated
PAG,Allocated
PAH,Allocated
PAI,Allocated
PAJ,Allocated
PAK,Reserved
PAL,Allocated
PAM,Allocated
PAN,Allocated
PAO,Allocated
PAP,Allocated
PAQ,Allocated
PAR,Allocated
PAS,Allocated
PAT,Allocated
PAU,Allocated
PAV,Allocated
PAW,Allocated
PAX,Allocated
PAY,Allocated
PAZ,Allocated
PBA,Allocated
PBB,Reserved
PBC,Allocated
PBD,Allocated
PBE,Available
PBF,Available
PBG,Available
PBH,Available
PBI,Available
PBJ,Available
PBK,Allocated
PBL,Not Allowed
PBM,Allocated
PBN,Allocated
PBO,Allocated
PBP,Available
PBQ,Allocated
PBR,Allocated
PBS,Allocated
PBT,Allocated
PBU,Available
PBV,Available
PBW,Available
PBX,Allocated
PBY,Available
PBZ,Allocated
PCA,Allocated
PCB,Allocated
PCC,Allocated
PCD,Available
PCE,Allocated
PCF,Allocated
PCG,Reserved
PCH,Allocated
PCI,Allocated
PCJ,Allocated
PCK,Allocated
PCL,Allocated
PCM,Allocated
PCN,Available
PCO,Allocated
PCP,Allocated
PCQ,Available
PCR,Allocated
PCS,Allocated
PCT,Allocated
PCU,Available
PCV,Available
PCW,Allocated
PCX,Allocated
PCY,Available
PCZ,Allocated
PDA,Allocated
PDB,Allocated
PDC,Allocated
PDD,Allocated
PDE,Allocated
PDF,Allocated
PDG,Allocated
PDH,Allocated
PDI,Available
PDJ,Allocated
PDK,Available
PDL,Allocated
PDM,Allocated
PDN,Available
PDO,Available
PDP,Allocated
PDQ,Allocated
PDR,Allocated
PDS,Allocated
PDT,Allocated
PDU,Allocated
PDV,Allocated
PDW,Allocated
PDX,Allocated
PDY,Allocated
PDZ,Allocated
PEA,Allocated
PEB,Allocated
PEC,Reserved
PED,Reserved
PEE,Available
PEF,Available
PEG,Allocated
PEH,Allocated
PEI,Available
PEJ,Available
PEK,Allocated
PEL,Allocated
PEM,Allocated
PEN,Reserved
PEO,Reserved
PEP,Reserved
PEQ,Allocated
PER,Allocated
PES,Allocated
PET,Allocated
PEU,Available
PEV,Available
PEW,Allocated
PEX,Allocated
PEY,Allocated
PEZ,Allocated
PFA,Available
PFB,Available
PFC,Available
PFD,Allocated
PFE,Available
PFF,Available
PFG,Available
PFH,Allocated
PFI,Available
PFJ,Available
PFK,Available
PFL,Available
PFM,Available
PFN,Available
PFO,Allocated
PFP,Available
PFQ,Available
PFR,Reserved
PFS,Available
PFT,Allocated
PFU,Available
PFV,Available
PFW,Allocated
PFX,Allocated
PFY,Available
PFZ,Available
PGA,Allocated
PGB,Reserved
PGC,Allocated
PGD,Allocated
PGE,Allocated
PGF,Allocated
PGG,Allocated
PGH,Allocated
PGI,Allocated
PGJ,Available
PGK,Available
PGL,Allocated
PGM,Allocated
PGN,Allocated
PGO,Available
PGP,Available
PGQ,Available
PGR,Allocated
PGS,Allocated
PGT,Allocated
PGU,Available
PGV,Available
PGW,Allocated
PGX,Allocated
PGY,Available
PGZ,Available
PHA,Available
PHB,Available
PHC,Available
PHD,Allocated
PHE,Allocated
PHF,Available
PHG,Allocated
PHH,Available
PHI,Allocated
PHJ,Reserved
PHK,Available
PHL,Allocated
PHM,Allocated
PHN,Allocated
PHO,Allocated
PHP,Allocated
PHQ,Reserved
PHR,Available
PHS,Allocated
PHT,Allocated
PHU,Available
PHV,Allocated
PHW,Available
PHX,Allocated
PHY,Reserved
PHZ,Available
PIA,Allocated
PIB,Allocated
PIC,Allocated
PID,Allocated
PIE,Allocated
PIF,Available
PIG,Not Allowed
PIH,Allocated
PII,Available
PIJ,Available
PIK,Allocated
PIL,Reserved
PIM,Not Allowed
PIN,Not Allowed
PIO,Allocated
PIP,Allocated
PIQ,Available
PIR,Available
PIS,Not Allowed
PIT,Allocated
PIU,Available
PIV,Available
PIW,Allocated
PIX,Allocated
PIY,Available
PIZ,Available
PJA,Allocated
PJB,Allocated
PJC,Allocated
PJD,Allocated
PJE,Available
PJF,Allocated
PJG,Allocated
PJH,Allocated
PJI,Available
PJJ,Allocated
PJK,Allocated
PJL,Allocated
PJM,Allocated
PJN,Available
PJO,Allocated
PJP,Available
PJQ,Allocated
PJR,Allocated
PJS,Allocated
PJT,Allocated
PJU,Available
PJV,Allocated
PJW,Allocated
PJX,Allocated
PJY,Allocated
PJZ,Available
PKA,Available
PKB,Allocated
PKC,Available
PKD,Allocated
PKE,Allocated
PKF,Available
PKG,Allocated
PKH,Allocated
PKI,Available
PKJ,Available
PKK,Available
PKL,Allocated
PKM,Allocated
PKN,Available
PKO,Allocated
PKP,Allocated
PKQ,Available
PKR,Allocated
PKS,Reserved
PKT,Allocated
PKU,Available
PKV,Allocated
PKW,Allocated
PKX,Available
PKY,Available
PKZ,Allocated
PLA,Allocated
PLB,Allocated
PLC,Allocated
PLD,Allocated
PLE,Allocated
PLF,Allocated
PLG,Allocated
PLH,Allocated
PLI,Available
PLJ,Available
PLK,Allocated
PLL,Allocated
PLM,Allocated
PLN,Allocated
PLO,Allocated
PLP,Allocated
PLQ,Available
PLR,Allocated
PLS,Allocated
PLT,Allocated
PLU,Available
PLV,Allocated
PLW,Available
PLX,Allocated
PLY,Allocated
PLZ,Available
PMA,Allocated
PMB,Reserved
PMC,Allocated
PMD,Allocated
PME,Allocated
PMF,Available
PMG,Reserved
PMH,Allocated
PMI,Available
PMJ,Allocated
PMK,Allocated
PML,Reserved
PMM,Allocated
PMN,Allocated
PMO,Available
PMP,Reserved
PMQ,Available
PMR,Allocated
PMS,Allocated
PMT,Allocated
PMU,Available
PMV,Allocated
PMW,Allocated
PMX,Allocated
PMY,Allocated
PMZ,Allocated
PNA,Allocated
PNB,Allocated
PNC,Allocated
PND,Available
PNE,Reserved
PNF,Allocated
PNG,Allocated
PNH,Available
PNI,Available
PNJ,Available
PNK,Available
PNL,Available
PNM,Available
PNN,Allocated
PNO,Available
PNP,Allocated
PNQ,Available
PNR,Reserved
PNS,Available
PNT,Available
PNU,Available
PNV,Available
PNW,Available
PNX,Allocated
PNY,Available
PNZ,Allocated
POA,Allocated
POB,Allocated
POC,Allocated
POD,Allocated
POE,Allocated
POF,Available
POG,Reserved
POH,Available
POI,Allocated
POJ,Allocated
POK,Not Allowed
POL,Allocated
POM,Available
PON,Not Allowed
POO,Not Allowed
POP,Reserved
POQ,Allocated
POR,Not Allowed
POS,Available
POT,Not Allowed
POU,Available
POV,Available
POW,Allocated
POX,Not Allowed
POY,Available
POZ,Available
PPA,Reserved
PPB,Available
PPC,Allocated
PPD,Available
PPE,Allocated
PPF,Allocated
PPG,Allocated
PPH,Available
PPI,Available
PPJ,Available
PPK,Allocated
PPL,Allocated
PPM,Allocated
PPN,Available
PPO,Allocated
PPP,Allocated
PPQ,Available
PPR,Allocated
PPS,Allocated
PPT,Allocated
PPU,Available
PPV,Available
PPW,Allocated
PPX,Available
PPY,Allocated
PPZ,Allocated
PQA,Allocated
PQB,Available
PQC,Available
PQD,Available
PQE,Available
PQF,Available
PQG,Available
PQH,Available
PQI,Allocated
PQJ,Available
PQK,Available
PQL,Available
PQM,Available
PQN,Allocated
PQO,Available
PQP,Reserved
PQQ,Available
PQR,Allocated
PQS,Available
PQT,Available
PQU,Available
PQV,Available
PQW,Available
PQX,Available
PQY,Available
PQZ,Available
PRA,Allocated
PRB,Allocated
PRC,Allocated
PRD,Allocated
PRE,Reserved
PRF,Allocated
PRG,Reserved
PRH,Reserved
PRI,Allocated
PRJ,Allocated
PRK,Reserved
PRL,Allocated
PRM,Allocated
PRN,Allocated
PRO,Allocated
PRP,Allocated
PRQ,Available
PRR,Available
PRS,Reserved
PRT,Allocated
PRU,Available
PRV,Allocated
PRW,Available
PRX,Available
PRY,Allocated
PRZ,Available
PSA,Allocated
PSB,Allocated
PSC,Allocated
PSD,Allocated
PSE,Not Allowed
PSF,Available
PSG,Allocated
PSH,Allocated
PSI,Allocated
PSJ,Reserved
PSK,Allocated
PSL,Allocated
PSM,Allocated
PSN,Available
PSO,Available
PSP,Allocated
PSQ,Available
PSR,Allocated
PSS,Allocated
PST,Allocated
PSU,Allocated
PSV,Available
PSW,Allocated
PSX,Allocated
PSY,Allocated
PSZ,Allocated
PTA,Available
PTB,Allocated
PTC,Allocated
PTD,Allocated
PTE,Allocated
PTF,Available
PTG,Allocated
PTH,Allocated
PTI,Available
PTJ,Available
PTK,Allocated
PTL,Available
PTM,Allocated
PTN,Available
PTO,Allocated
PTP,Allocated
PTQ,Available
PTR,Allocated
PTS,Allocated
PTT,Allocated
PTU,Allocated
PTV,Available
PTW,Available
PTX,Available
PTY,Allocated
PTZ,Allocated
PUA,Available
PUB,Allocated
PUC,Allocated
PUD,Allocated
PUE,Available
PUF,Available
PUG,Allocated
PUH,Allocated
PUI,Available
PUJ,Available
PUK,Available
PUL,Available
PUM,Available
PUN,Allocated
PUO,Available
PUP,Allocated
PUQ,Available
PUR,Available
PUS,Allocated
PUT,Allocated
PUU,Available
PUV,Available
PUW,Available
PUX,Allocated
PUY,Available
PUZ,Allocated
PVA,Allocated
PVB,Available
PVC,Available
PVD,Available
PVE,Available
PVF,Available
PVG,Allocated
PVH,Available
PVI,Allocated
PVJ,Available
PVK,Available
PVL,Available
PVM,Allocated
PVN,Allocated
PVO,Allocated
PVP,Allocated
PVQ,Available
PVR,Available
PVS,Available
PVT,Available
PVU,Available
PVV,Available
PVW,Allocated
PVX,Allocated
PVY,Available
PVZ,Available
PWA,Allocated
PWB,Allocated
PWC,Allocated
PWD,Allocated
PWE,Available
PWF,Allocated
PWG,Allocated
PWH,Allocated
PWI,Allocated
PWJ,Allocated
PWK,Allocated
PWL,Allocated
PWM,Allocated
PWN,Allocated
PWO,Available
PWP,Available
PWQ,Available
PWR,Reserved
PWS,Allocated
PWT,Allocated
PWU,Available
PWV,Available
PWW,Allocated
PWX,Available
PWY,Allocated
PWZ,Allocated
PXA,Available
PXB,Allocated
PXC,Available
PXD,Allocated
PXE,Available
PXF,Available
PXG,Available
PXH,Available
PXI,Allocated
PXJ,Available
PXK,Available
PXL,Allocated
PXM,Allocated
PXN,Available
PXO,Available
PXP,Allocated
PXQ,Available
PXR,Allocated
PXS,Allocated
PXT,Available
PXU,Available
PXV,Available
PXW,Available
PXX,Available
PXY,Allocated
PXZ,Allocated
PYA,Allocated
PYB,Allocated
PYC,Allocated
PYD,Available
PYE,Allocated
PYF,Available
PYG,Allocated
PYH,Available
PYI,Available
PYJ,Available
PYK,Available
PYL,Available
PYM,Available
PYN,Allocated
PYO,Available
PYP,Available
PYQ,Available
PYR,Allocated
PYS,Allocated
PYT,Allocated
PYU,Allocated
PYV,Available
PYW,Available
PYX,Available
PYY,Available
PYZ,Available
PZA,Available
PZB,Available
PZC,Allocated
PZD,Allocated
PZE,Available
PZF,Available
PZG,Allocated
PZH,Available
PZI,Available
PZJ,Available
PZK,Available
PZL,Available
PZM,Available
PZN,Available
PZO,Available
PZP,Available
PZQ,Available
PZR,Allocated
PZS,Available
PZT,Allocated
PZU,Available
PZV,Available
PZW,Allocated
PZX,Available
PZY,Available
PZZ,Available
QAA,Not Allowed
QAB,Not Allowed
QAC,Not Allowed
QAD,Not Allowed
QAE,Not Allowed
QAF,Not Allowed
QAG,Not Allowed
QAH,Not Allowed
QAI,Not Allowed
QAJ,Not Allowed
QAK,Not Allowed
QAL,Not Allowed
QAM,Not Allowed
QAN,Not Allowed
QAO,Not Allowed
QAP,Not Allowed
QAQ,Not Allowed
QAR,Not Allowed
QAS,Not Allowed
QAT,Not Allowed
QAU,Not Allowed
QAV,Not Allowed
QAW,Not Allowed
QAX,Not Allowed
QAY,Not Allowed
QAZ,Not Allowed
QBA,Not Allowed
QBB,Not Allowed
QBC,Not Allowed
QBD,Not Allowed
QBE,Not Allowed
QBF,Not Allowed
QBG,Not Allowed
QBH,Not Allowed
QBI,Not Allowed
QBJ,Not Allowed
QBK,Not Allowed
QBL,Not Allowed
QBM,Not Allowed
QBN,Not Allowed
QBO,Not Allowed
QBP,Not Allowed
QBQ,Not Allowed
QBR,Not Allowed
QBS,Not Allowed
QBT,Not Allowed
QBU,Not Allowed
QBV,Not Allowed
QBW,Not Allowed
QBX,Not Allowed
QBY,Not Allowed
QBZ,Not Allowed
QCA,Not Allowed
QCB,Not Allowed
QCC,Not Allowed
QCD,Not Allowed
QCE,Not Allowed
QCF,Not Allowed
QCG,Not Allowed
QCH,Not Allowed
QCI,Not Allowed
QCJ,Not Allowed
QCK,Not Allowed
QCL,Not Allowed
QCM,Not Allowed
QCN,Not Allowed
QCO,Not Allowed
QCP,Not Allowed
QCQ,Not Allowed
QCR,Not Allowed
QCS,Not Allowed
QCT,Not Allowed
QCU,Not Allowed
QCV,Not Allowed
QCW,Not Allowed
QCX,Not Allowed
QCY,Not Allowed
QCZ,Not Allowed
QDA,Not Allowed
QDB,Not Allowed
QDC,Not Allowed
QDD,Not Allowed
QDE,Not Allowed
QDF,Not Allowed
QDG,Not Allowed
QDH,Not Allowed
QDI,Not Allowed
QDJ,Not Allowed
QDK,Not Allowed
QDL,Not Allowed
QDM,Not Allowed
QDN,Not Allowed
QDO,Not Allowed
QDP,Not Allowed
QDQ,Not Allowed
QDR,Not Allowed
QDS,Not Allowed
QDT,Not Allowed
QDU,Not Allowed
QDV,Not Allowed
QDW,Not Allowed
QDX,Not Allowed
QDY,Not Allowed
QDZ,Not Allowed
QEA,Not Allowed
QEB,Not Allowed
QEC,Not Allowed
QED,Not Allowed
QEE,Not Allowed
QEF,Not Allowed
QEG,Not Allowed
QEH,Not Allowed
QEI,Not Allowed
QEJ,Not Allowed
QEK,Not Allowed
QEL,Not Allowed
QEM,Not Allowed
QEN,Not Allowed
QEO,Not Allowed
QEP,Not Allowed
QEQ,Not Allowed
QER,Not Allowed
QES,Not Allowed
QET,Not Allowed
QEU,Not Allowed
QEV,Not Allowed
QEW,Not Allowed
QEX,Not Allowed
QEY,Not Allowed
QEZ,Not Allowed
QFA,Not Allowed
QFB,Not Allowed
QFC,Not Allowed
